name,description,parents,Aroused,Creative,Energetic,Euphoric,Focused,Giggly,Happy,Hungry,Relaxed,Sleepy,Talkative,Tingly,Uplifted,Apple,Apricot,Berry,Blue Cheese,Blueberry,Butter,Cheese,Chemical,Chestnut,Citrus,Coffee,Diesel,Earthy,Flowery,Grape,Grapefruit,Honey,Lavender,Lemon,Lime,Mango,Menthol,Mint,Nutty,Orange,Peach,Pear,Pepper,Pine,Pineapple,Plum,Pungent,Rose,Sage,Skunk,Spicy/Herbal,Strawberry,Sweet,Tar,Tea,Tobacco,Tree,Fruit,Tropical,Vanilla,Violet,Woody,Inflammation,Nausea,Pain,Depression,Insomnia,Lack of Appetite,Cramps,Seizures,Muscle Spasms,Headaches,Fatigue,Eye Pressure,Spasticity,Paranoid,Anxious,Dry Eyes,Dry Mouth,Headache,Stress,avg rating,num ratings,id,p0,p1,p2,p3,p4,p5,p6
MK Ultra,"Named after the methods of mental manipulation employed by the CIA’s Project MKUltra, this indica-dominant strain stands apart due to its powerful cerebral effects. A cross between mostly-sativa hybrid OG Kush and indica G-13, this strain is bred by T.H. Seeds and won 1st place Indica at the High Times Cannabis Cup in 2003 and 2nd place in 2004. Indoor growing is facilitated by the plant’s short stature, and its above average yield delivers particularly sticky, dense, pungent flowers. MK Ultra is renowned for its ‘hypnotic’ effects that are fast-acting and best used when strong medication is desired. As evidenced by its collection of awards, this indica is one of the strongest in the world. It might be best for a day when not getting off the couch would be fine.","hybrid:og-kush,indica:g-13,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.05,13.76,35.48,100.0,0.0,0.0,4.47861842105263,616.0,indica:mk-ultra,hybrid:og-kush,indica:g-13,,,,,
Cookies and Cream,"Bred by Exotic Genetix, Cookies and Cream is a hybrid cross between Starfighter and an undisclosed GSC phenotype. This sweet-tasting variety provides long-lasting relief for patients treating symptoms throughout the day, but high doses can induce an early night’s sleep. Cookies and Cream took first place in the hybrid category of the 2014 Denver Cannabis Cup.","hybrid:starfighter,hybrid:gsc,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,14.03,50.08,100.0,0.0,0.0,4.57142857142857,368.0,hybrid:cookies-and-cream,hybrid:starfighter,hybrid:gsc,,,,,
Blue Cheese,"Blue Cheese is an indica cross created by crossing a Blueberry male with an original U.K. Cheese (a Skunk #1 phenotype) female. The sweet and savory smells of berry and blue cheese combine to create a creamy, unique flavor reminiscent of the original Cheese. The heavy indica effects will help you feel relaxed at the end of the day and can provide relief for muscle spasms, pain, and stress.","indica:blueberry,hybrid:uk-cheese,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.54,49.74,100.0,14.81,0.0,4.28031290743155,2368.0,indica:blue-cheese,indica:blueberry,hybrid:uk-cheese,,,,,
Plushberry,"Plushberry, a cross between Black Cherry Soda and Space Queen, is an 80% indica strain bred by TGA Seeds. The Black Cherry Soda lends this strain an aromatic berry scent, while the Space Queen genetics promote heavy resin production. Plushberry induces a deep relaxation in the mind and body, with calming qualities that melt away stress. There are two main phenotypes of Plushberry: one that grows smaller, pink-tinted plants, and another with bulkier, more indica-like formations. Plushberry flowers in 55 to 65 days with medium to heavy yields. ","hybrid:black-cherry-soda,hybrid:space-queen,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,21.51,50.19,100.0,0.0,0.0,4.280575539568351,282.0,indica:plushberry,hybrid:black-cherry-soda,hybrid:space-queen,,,,,
Chemdog 91,"Much like many other members of the Chemdog line, the origins of Chemdog 91 are shrouded in mystery. Rumor has it that the lineage was first cultivated by the illustrious East Coast breeder who also goes by the name of Chemdog, and some speculate it descends from a Thai landrace strain. Chemdog 91 is thought to be an offshoot of the original Chemdawg strain, and the numerical addition of “91” is believed to reference the year the strain first came into existence.","sativa:thai,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19,48.21,100.0,90.14,0.0,0.0,4.57763975155279,162.0,hybrid:chemdawg-91,sativa:thai,,,,,,
9 Pound Hammer,"9 Pound Hammer is an 80% indica strain created by JinxProof Gentics that crosses Gooberry, Hells OG, and Jack the Ripper. These dense buds are coated in resin, offering sweet grape and lime flavors. True to its indica dominance, effects are heavy and long-lasting, useful for pain and stress relief. Best grown indoors, 9 Pound Hammer will deliver a heavy yield, flowering between 50 and 60 days.","sativa:jack-the-ripper,hybrid:hells-og,indica:gooberry,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,79.46,100.0,16.51,0.0,4.53934426229508,612.0,indica:9-pound-hammer,sativa:jack-the-ripper,hybrid:hells-og,indica:gooberry,,,,
Banana OG,"Banana OG is an indica-dominant cross between OG Kush and Banana. With a smell and flavor of overripe bananas, this hybrid definitely earns its name. Banana OG has tested at over 25% THC and has a reputation as a “creeper,” leaving those who over-imbibe in a near comatose state before intense hunger and sleepiness sets in. Patients treating muscular pain, loss of appetite, and insomnia may benefit from Banana OG.","hybrid:og-kush,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.97,57.38,58.08,100.0,0.0,0.0,4.392953929539299,385.0,hybrid:banana-og,hybrid:og-kush,,,,,,
Jupiter OG,"Named for the largest planet in our solar system, Jupiter OG has a big impact on its users. Not only does this indica boast one of the highest yields of the planetary strains, it’s also fast-acting and extremely potent. Known among the celestials for its particularly dense nugs with an abundance of reddish hairs, Jupiter OG leaves nothing to be desired. This strain features a pungent fuel smell and overpowering taste. Jupiter OG provides a very heavy and long-lasting body high, making it great for people looking for relief from insomnia or pain.","hybrid:og-kush,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42,0.0,100.0,100.0,1.61,0.0,4.4,153.0,indica:jupiter-og,hybrid:og-kush,,,,,,
Dutch Treat,"Over the years, Dutch Treat has become an essential strain of the Amsterdam coffee shops. The dense, sticky buds have an intense smell of sweet fruits mixed with pine and eucalyptus trees. The cerebral high comes on quick and leaves consumers feeling uplifted and euphoric while reducing stress and relaxing the mind.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.67,37.65,50.74,100.0,0.0,0.0,4.34221748400853,949.0,hybrid:dutch-treat,,,,,,,
Tutankhamon,"Tutankhamon (AKA King Tut) by Pyramid Seeds has kept the sour, skunky smell of its parent strain, AK-47, as well as the sativa-dominant effects, making it a great choice for social outings or creative stimulation. This strain has built a reputation for having high THC levels, and the flavor has hints of fresh fruit and flowers that make this beautiful bud fit for a king!","hybrid:ak-47,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.22,0.0,49.39,100.0,13.58,0.0,4.61016949152542,179.0,sativa:tutankhamon,hybrid:ak-47,,,,,,
God's Gift,"A strain that became popular in California dispensaries in 2005, God's Gift contains flavors of grape, citrus, and hash. Its parents are Granddaddy Purple and OG Kush. No matter what your belief system, this strain is a ""gift"" with its strong THC content of 18-22%. Its flowering time usually takes approximately 8-9 weeks.","indica:granddaddy-purple,hybrid:og-kush,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.19,0.0,46.46,100.0,4.02,0.0,4.48528099910794,1138.0,indica:gods-gift,indica:granddaddy-purple,hybrid:og-kush,,,,,
Lemon OG Kush,"What this skunky indica lacks in longevity it makes up for in speed. A cross between the mythical Las Vegas Lemon Skunk and The OG #18, Lemon OG provides users with a quick-acting sleepy head sensation. While Lemon OG has inherited a skunky aroma from its kush relatives, this particular strain is mild tasting and pleasant smelling with fruity undertones. Lemon OG tends to feel more psychoactive than other members of the kush family, but still offers a heavy, medicated feel. The strain is great for stress relief and increasing appetite. These plants usually flower in 8-10 weeks.","hybrid:lemon-skunk,hybrid:og-18,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.38,91.35,34.08,100.0,28.16,0.0,4.3038961038961,393.0,hybrid:lemon-og,hybrid:lemon-skunk,hybrid:og-18,,,,,
Tangerine Dream,"This winner of the 2010 Cannabis Cup was created by the illustrious Barney’s Farm. A strain for connoisseurs, Tangerine Dream is the hybrid daughter of G13, Afghani, and Neville's A5 Haze. Its ability to knock out pain while increasing energy is what makes Tangerine Dream so special. While too much Tangerine Dream may leave you stuck on the couch, this strain was handcrafted to meet the demands of working medical patients. Uplifting and euphoric, it provides users with mental clarity while deeply relaxing muscles. Tangerine Dream typically flowers in 8 to 10 weeks and features a citrusy aroma.","indica:g-13,indica:afghani,sativa:nevilles-haze,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.79,21.44,49.57,100.0,0.0,0.0,4.36467598475222,812.0,hybrid:tangerine-dream,indica:g-13,indica:afghani,sativa:nevilles-haze,,,,
Pink Kush,"Pink Kush, as coveted as its OG Kush relative, is an indica-dominant hybrid with powerful body-focused effects. In its exceptional variations, pink hairs burst from bright green buds barely visible under a blanket of sugar-like trichomes, with traces of a sweet vanilla and candy perfume. The potency of this strain could be considered overpowering, and even small doses are known to eliminate pain, insomnia, and appetite loss. Growers have to wait 10 to 11 weeks for Pink Kush’s flowering, but high yields of top-shelf buds are worth the wait.","hybrid:og-kush,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.82,41.78,64.4,100.0,13.96,0.0,4.45422535211268,573.0,hybrid:pink-kush,hybrid:og-kush,,,,,,
Huckleberry,"The origins and genetics of Huckleberry are under debate, but there is no disputing the strain’s unmistakable berry aroma. The flower is compact, light green in color, and generally covered in orange hairs. Huckleberry plants have a flowering time of 8-9 weeks and produce average yields. They might be a bit tricky for the novice grower. The effects of this strain are on the milder side and largely reported as relaxing, cutting through stress without the cloudiness. Undoubtedly, this strain is best known for its intense fruity smell and taste, similar to its relative Blueberry.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.48,11.48,20.86,100.0,0.0,0.0,4.19718309859155,145.0,hybrid:huckleberry,,,,,,,
Jean Guy,"Jean Guy, said to be a phenotype of White Widow, is a hybrid from Canada with intensely cerebral effects and a sour citrus smell. Frosted dark green leaves hide pastel buds loaded with golden crystal trichomes. Hints of lemon and pine come through in Jean Guy’s flavor, providing a gentle launch into jolting sativa effects. Its energizing and uplifting qualities makes Jean Guy a perfect strain to start the day with, although scattered and distracting thoughts may interfere with productivity. Jean Guy is a reputable source of relief for fibromyalgia and cancer symptoms, but patients prone to anxiety may want to dose with caution due to its typically high THC content.","hybrid:white-widow,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.55,31.9,100.0,84.9,0.0,0.0,4.4356846473029,247.0,hybrid:jean-guy,hybrid:white-widow,,,,,,
Mazar x Blueberry,"Mazar x Blueberry is a well-rounded indica-dominant hybrid that helps patients knock out pain and relax into sleep after a long day. The sativa side of this strain allows for a nice head high as well, but it isn’t overly hazy or unfocused. Mazar x Blueberry was created by Amsterdam’s Dutch Passion Seeds to combine the sweet fruity aroma of Blueberry with the growing strengths of the hardy, high-yielding Mazar. Great for indoor growing, Mazar x Blueberry plants will stay shorter and bushy, flowering in 8 to 9 weeks. If you’re looking for the California Mazar x Blueberry that has OG genetics, check out Mazar x Blueberry OG.","indica:blueberry,indica:mazar-i-sharif,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12,0.0,100.0,71.44,6.12,0.0,4.3530591775326,1024.0,hybrid:mazar-x-blueberry,indica:blueberry,indica:mazar-i-sharif,,,,,
Liberty Haze,"Winner of the 2011 High Times Cannabis Cup, Liberty Haze quickly became popular for its fast flowering time and unique taste. Bred by Barner’s Farm, this cross between G13 and Chemdawg 91 matures as a medium-tall, bushy plant in 8-9 weeks. The buds are lime-green, heavy with crystals, and usually have plenty of red hairs. Users like this strain for its refreshing lime taste and its potency—THC content has been tested at 25%. However, this hybrid has more heady, cerebral effects, making it a popular choice for those treating depression and anxiety.","hybrid:chemdawg-91,indica:g-13,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,6.61,39.35,100.0,0.0,0.0,4.48132780082988,243.0,hybrid:liberty-haze,hybrid:chemdawg-91,indica:g-13,,,,,
Vanilla Kush,"This indica strain comes from Barney’s Farm in Amsterdam and clinched 2nd place overall at the 2009 High Times Cannabis Cup for the coffee shop and seed company. Bred from Afghan and Kashmir strains, this Kush beauty is a gift to the senses with her notes of vanilla, lavender, and a hint of citrus. Plants flower in 8 weeks and produce large, soft flowers that are light green with hints of orange. This strain has a high THC content often measuring over 20%, making it a potent choice that might be strong for new users.","indica:afghani,indica:south-asian,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.61,100.0,88.66,11.6,0.0,4.3398692810457495,469.0,indica:vanilla-kush,indica:afghani,indica:south-asian,,,,,
Dirty Girl,"Dirty Girl is a sativa-dominant cross of a Trainwreck hybrid, known as Arcata Lemon Wreck, and Cinderella 99. The combination produces a tropical aroma of pineapples and citrus fruit with a sharp pungent note reminiscent of Pine Sol.  The flavor of Dirty Girl is like sweet lemon candy and the effects it produces are happy and creative. Dirty Girl will elevate your mood and help avoid the complications of depression, anxiety, and migraine headaches.","hybrid:cinderella-99,hybrid:trainwreck,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8.21,25.86,5.78,0.0,4.5534591194968606,159.0,sativa:dirty-girl,hybrid:cinderella-99,hybrid:trainwreck,,,,,
Lemon Drop,"Lemon Drop is a mellow, fluffy bud that provides a pleasant, giggly sensation. This strain tends to provide a more euphoric, focused experience, though indica-dominant variations exist and produce a stronger body feeling that is relaxing yet not overpowering. Fittingly, Lemon Drop has a lemony, clean taste that is reminiscent of the candy of the same name.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.47,70.51,100.0,84.76,10.4,0.0,4.16,183.0,hybrid:lemon-drop,,,,,,,
Wappa,"Wappa is a 60% indica-dominant hybrid bred by Paradise Seeds that delivers happy, uplifting effects alongside an intense fruity flavor.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.44,20.9,32.43,100.0,0.0,0.0,4.32575757575758,135.0,hybrid:wappa,,,,,,,
Do-Si-Dos,"Do-Si-Dos is an indica-dominant hybrid with qualities similar to its parent, GSC. With glittering trichomes, bright pistils, and lime green and lavender leaves, this strain is a feast for eyes. Its aroma is pungent, sweet, and earthy with slight floral funkiness. These classic OG aromas blend nicely with medical-grade body effects that lean toward the sedative side with the addition of Face Off OG genetics. Enjoy a stoney, in-your-face buzz off the start that melts down over the body, prettifying the consumer with relaxation that emanates outward. ","hybrid:gsc,indica:face-off-og,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.43,0.0,72.33,100.0,27.78,0.0,4.7253086419753085,324.0,indica:do-si-dos,hybrid:gsc,indica:face-off-og,,,,,
Bruce Banner #3,"Bruce Banner (probably better-known as the alter ego of comic book superhero The Incredible Hulk) is one of three phenotypes of the Bruce Banner strain and has proven to be a popular one. Effects come on quickly to provide an immediate burst of euphoria before easing into relaxation that may be good for creative pursuits. Dark Horse Genetics bred this strain from OG Kush and Strawberry Diesel, and its heritage can be found in its diesel aroma with sweet undertones. Its plants flower at 8 to 10 weeks.","hybrid:og-kush,hybrid:strawberry-diesel,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.18,45.01,21.42,100.0,0.0,0.0,4.570921985815597,287.0,hybrid:bruce-banner-3,hybrid:og-kush,hybrid:strawberry-diesel,,,,,
